,LOCATION,INDICATOR,SUBJECT_x,MEASURE_x,FREQUENCY,TIME,Value_x,Flag Codes_x,monetary_diff,SUBJECT_y,MEASURE_y,Value_y,Flag Codes_y,CPI
1292,ISR,M1,TOT,IDX2015,A,2020,206.1831,,0.16433548627409322,TOT,AGRWTH,-0.5884303,,-0.5884303
1293,ISR,M3,TOT,IDX2015,A,2020,142.9527,,0.13287262150347626,TOT,AGRWTH,-0.5884303,,-0.5884303
1294,ISR,M1,TOT,IDX2015,A,2021,257.5897,,0.19956776222030617,TOT,AGRWTH,1.492288,,1.492288
1295,ISR,M3,TOT,IDX2015,A,2021,169.1106,,0.15467924541690475,TOT,AGRWTH,1.492288,,1.492288
1296,JPN,M1,TOT,IDX2015,A,1956,0.4247221,,0.12343012054234996,TOT,AGRWTH,0.3955767,,0.3955767
1297,JPN,M1,TOT,IDX2015,A,1957,0.4784352,,0.1122682862799393,TOT,AGRWTH,3.098415,,3.098415
1298,JPN,M1,TOT,IDX2015,A,1958,0.5055804,,0.05369116366061666,TOT,AGRWTH,-0.4777208,,-0.4777208
1299,JPN,M1,TOT,IDX2015,A,1959,0.5884859,,0.14087933117853796,TOT,AGRWTH,1.082213,,1.082213
1300,JPN,M1,TOT,IDX2015,A,1960,0.7057301,,0.16613178324121364,TOT,AGRWTH,3.574512,,3.574512
1301,JPN,M1,TOT,IDX2015,A,1961,0.8830824,,0.2008332404767664,TOT,AGRWTH,5.368456,,5.368456
1302,JPN,M1,TOT,IDX2015,A,1962,1.023937,,0.1375617835862949,TOT,AGRWTH,6.835443,,6.835443
1303,JPN,M1,TOT,IDX2015,A,1963,1.210279,,0.15396615160636515,TOT,AGRWTH,6.706903,,6.706903
1304,JPN,M1,TOT,IDX2015,A,1964,1.420044,,0.1477172538315714,TOT,AGRWTH,3.800387,,3.800387
1305,JPN,M1,TOT,IDX2015,A,1965,1.627808,,0.1276342173032691,TOT,AGRWTH,6.656003,,6.656003
1306,JPN,M1,TOT,IDX2015,A,1966,1.877352,,0.1329233942276142,TOT,AGRWTH,5.040826,,5.040826
1307,JPN,M1,TOT,IDX2015,A,1967,2.163771,,0.132370292420039,TOT,AGRWTH,3.989847,,3.989847
1308,JPN,M1,TOT,IDX2015,A,1968,2.529122,,0.1444576418219445,TOT,AGRWTH,5.339436,,5.339436
1309,JPN,M1,TOT,IDX2015,A,1969,3.018481,,0.1621209475892013,TOT,AGRWTH,5.249819,,5.249819
1310,JPN,M1,TOT,IDX2015,A,1970,3.643523,,0.17154880043298754,TOT,AGRWTH,6.764144,,6.764144
1311,JPN,M1,TOT,IDX2015,A,1971,4.467495,,0.18443713982891985,TOT,AGRWTH,6.3,,6.3
1312,JPN,M1,TOT,IDX2015,A,1972,5.464527,,0.1824553158946785,TOT,AGRWTH,4.9,,4.9
1313,JPN,M1,TOT,IDX2015,A,1973,6.985854,,0.2177725157153298,TOT,AGRWTH,11.7,,11.7
1314,JPN,M1,TOT,IDX2015,A,1974,7.918545,,0.11778565380382383,TOT,AGRWTH,23.2,,23.2
1315,JPN,M1,TOT,IDX2015,A,1975,8.877714,,0.10804234062958092,TOT,AGRWTH,11.7,,11.7
1316,JPN,M1,TOT,IDX2015,A,1976,10.07551,,0.1188819226024291,TOT,AGRWTH,9.4,,9.4
1317,JPN,M1,TOT,IDX2015,A,1977,10.77499,,0.0649169976027821,TOT,AGRWTH,8.1,,8.1
1318,JPN,M1,TOT,IDX2015,A,1978,11.862,,0.09163800370932383,TOT,AGRWTH,4.2,,4.2
1319,JPN,M1,TOT,IDX2015,A,1979,13.13205,,0.09671376517756172,TOT,AGRWTH,3.7,,3.7
1320,JPN,M1,TOT,IDX2015,A,1980,13.47103,,0.025163628913305154,TOT,AGRWTH,7.7,,7.7
1321,JPN,M1,TOT,IDX2015,A,1981,13.91792,,0.032108964557922434,TOT,AGRWTH,4.9,,4.9
1322,JPN,M3,TOT,IDX2015,A,1981,27.15902,,0.08187335183670107,TOT,AGRWTH,4.9,,4.9
1323,JPN,M1,TOT,IDX2015,A,1982,14.72499,,0.05480954486216965,TOT,AGRWTH,2.8,,2.8
1324,JPN,M3,TOT,IDX2015,A,1982,29.66619,,0.08451270621539195,TOT,AGRWTH,2.8,,2.8
1325,JPN,M1,TOT,IDX2015,A,1983,15.26411,,0.03531945196935822,TOT,AGRWTH,1.9,,1.9
1326,JPN,M3,TOT,IDX2015,A,1983,31.85162,,0.06861283664692723,TOT,AGRWTH,1.9,,1.9
1327,JPN,M1,TOT,IDX2015,A,1984,15.69659,,0.027552481143993692,TOT,AGRWTH,2.3,,2.3
1328,JPN,M3,TOT,IDX2015,A,1984,34.33016,,0.0721971584169721,TOT,AGRWTH,2.3,,2.3
1329,JPN,M1,TOT,IDX2015,A,1985,16.49057,,0.04814751703549369,TOT,AGRWTH,2.0,,2.0
1330,JPN,M3,TOT,IDX2015,A,1985,37.20816,,0.0773486246027753,TOT,AGRWTH,2.0,,2.0
1331,JPN,M1,TOT,IDX2015,A,1986,17.63277,,0.06477711669805702,TOT,AGRWTH,0.6,,0.6
1332,JPN,M3,TOT,IDX2015,A,1986,40.42632,,0.07960556389995423,TOT,AGRWTH,0.6,,0.6
1333,JPN,M1,TOT,IDX2015,A,1987,19.48586,,0.09509921553372538,TOT,AGRWTH,0.1,,0.1
1334,JPN,M3,TOT,IDX2015,A,1987,44.62267,,0.09404076448137241,TOT,AGRWTH,0.1,,0.1
1335,JPN,M1,TOT,IDX2015,A,1988,21.12208,,0.07746490875898593,TOT,AGRWTH,0.7,,0.7
1336,JPN,M3,TOT,IDX2015,A,1988,49.62815,,0.10085969354086338,TOT,AGRWTH,0.7,,0.7
1337,JPN,M1,TOT,IDX2015,A,1989,21.98771,,0.039368811031253344,TOT,AGRWTH,2.3,,2.3
1338,JPN,M3,TOT,IDX2015,A,1989,54.53889,,0.09004106977608095,TOT,AGRWTH,2.3,,2.3
1339,JPN,M1,TOT,IDX2015,A,1990,22.54712,,0.02481070753160491,TOT,AGRWTH,3.1,,3.1
1340,JPN,M3,TOT,IDX2015,A,1990,60.875,,0.10408394250513343,TOT,AGRWTH,3.1,,3.1
1341,JPN,M1,TOT,IDX2015,A,1991,23.71638,,0.04930179057680815,TOT,AGRWTH,3.3,,3.3
1342,JPN,M3,TOT,IDX2015,A,1991,63.12041,,0.035573438131976644,TOT,AGRWTH,3.3,,3.3
1343,JPN,M1,TOT,IDX2015,A,1992,24.7948,,0.043493797086485785,TOT,AGRWTH,1.6,,1.6
1344,JPN,M3,TOT,IDX2015,A,1992,63.49737,,0.0059366238318216465,TOT,AGRWTH,1.6,,1.6
1345,JPN,M1,TOT,IDX2015,A,1993,25.51018,,0.028042922472518803,TOT,AGRWTH,1.3,,1.3
1346,JPN,M3,TOT,IDX2015,A,1993,64.15246,,0.010211455647998663,TOT,AGRWTH,1.3,,1.3
1347,JPN,M1,TOT,IDX2015,A,1994,26.91665,,0.05225278777262409,TOT,AGRWTH,0.7,,0.7
1348,JPN,M3,TOT,IDX2015,A,1994,65.48444,,0.020340404529686766,TOT,AGRWTH,0.7,,0.7
1349,JPN,M1,TOT,IDX2015,A,1995,29.11399,,0.0754736812096178,TOT,AGRWTH,-0.1,,-0.1
1350,JPN,M3,TOT,IDX2015,A,1995,67.46195,,0.02931296827322654,TOT,AGRWTH,-0.1,,-0.1
1351,JPN,M1,TOT,IDX2015,A,1996,33.10724,,0.12061561157015796,TOT,AGRWTH,0.1,,0.1
1352,JPN,M3,TOT,IDX2015,A,1996,69.64943,,0.03140700505373833,TOT,AGRWTH,0.1,,0.1
1353,JPN,M1,TOT,IDX2015,A,1997,35.99373,,0.08019424494210525,TOT,AGRWTH,1.8,,1.8
1354,JPN,M3,TOT,IDX2015,A,1997,71.81304,,0.030128372228776356,TOT,AGRWTH,1.8,,1.8
1355,JPN,M1,TOT,IDX2015,A,1998,39.07076,,0.07875531471617139,TOT,AGRWTH,0.6,,0.6
1356,JPN,M3,TOT,IDX2015,A,1998,74.92895,,0.04158486139202537,TOT,AGRWTH,0.6,,0.6
1357,JPN,M1,TOT,IDX2015,A,1999,43.18238,,0.09521522435771261,TOT,AGRWTH,-0.3,,-0.3
1358,JPN,M3,TOT,IDX2015,A,1999,77.67811,,0.03539169529227736,TOT,AGRWTH,-0.3,,-0.3
1359,JPN,M1,TOT,IDX2015,A,2000,46.71507,,0.0756220637151993,TOT,AGRWTH,-0.7,,-0.7
1360,JPN,M3,TOT,IDX2015,A,2000,79.1846,,0.01902503769672385,TOT,AGRWTH,-0.7,,-0.7
1361,JPN,M1,TOT,IDX2015,A,2001,50.69358,,0.07848153553171822,TOT,AGRWTH,-0.7,,-0.7
1362,JPN,M3,TOT,IDX2015,A,2001,80.46,,0.015851354710414996,TOT,AGRWTH,-0.7,,-0.7
1363,JPN,M1,TOT,IDX2015,A,2002,64.63502,,0.21569483540037585,TOT,AGRWTH,-0.9,,-0.9
1364,JPN,M3,TOT,IDX2015,A,2002,81.99989,,0.01877917153303498,TOT,AGRWTH,-0.9,,-0.9
1365,JPN,M1,TOT,IDX2015,A,2003,69.84149,,0.0745469490985945,TOT,AGRWTH,-0.3,,-0.3
1366,JPN,M3,TOT,IDX2015,A,2003,82.79881,,0.009648930944780603,TOT,AGRWTH,-0.3,,-0.3
1367,JPN,M1,TOT,IDX2015,A,2004,72.74577,,0.03992369590699226,TOT,AGRWTH,0.0,,0.0
1368,JPN,M3,TOT,IDX2015,A,2004,83.71701,,0.010967902460921606,TOT,AGRWTH,0.0,,0.0
1369,JPN,M1,TOT,IDX2015,A,2005,76.13275,,0.0444878189740947,TOT,AGRWTH,-0.3,,-0.3
1370,JPN,M3,TOT,IDX2015,A,2005,84.13283,,0.0049424225953173875,TOT,AGRWTH,-0.3,,-0.3
1371,JPN,M1,TOT,IDX2015,A,2006,78.38445,,0.028726360904490617,TOT,AGRWTH,0.3,,0.3
1372,JPN,M3,TOT,IDX2015,A,2006,83.86288,,-0.0032189450207290083,TOT,AGRWTH,0.3,,0.3
1373,JPN,M1,TOT,IDX2015,A,2007,78.32439,,-0.0007668109512248626,TOT,AGRWTH,0.0,,0.0
1374,JPN,M3,TOT,IDX2015,A,2007,84.00808,,0.0017284051724548715,TOT,AGRWTH,0.0,,0.0
1375,JPN,M1,TOT,IDX2015,A,2008,77.92685,,-0.005101450911976966,TOT,AGRWTH,1.4,,1.4
1376,JPN,M3,TOT,IDX2015,A,2008,84.63794,,0.007441816282390541,TOT,AGRWTH,1.4,,1.4
1377,JPN,M1,TOT,IDX2015,A,2009,78.32919,,0.00513652700864129,TOT,AGRWTH,-1.4,,-1.4
1378,JPN,M3,TOT,IDX2015,A,2009,86.15813,,0.01764418517439967,TOT,AGRWTH,-1.4,,-1.4
1379,JPN,M1,TOT,IDX2015,A,2010,79.87497,,0.019352495531453816,TOT,AGRWTH,-0.7,,-0.7
1380,JPN,M3,TOT,IDX2015,A,2010,87.94884,,0.020360814309773774,TOT,AGRWTH,-0.7,,-0.7
1381,JPN,M1,TOT,IDX2015,A,2011,83.66695,,0.045322316637573086,TOT,AGRWTH,-0.3,,-0.3
1382,JPN,M3,TOT,IDX2015,A,2011,89.88443,,0.021534207871151775,TOT,AGRWTH,-0.3,,-0.3
1383,JPN,M1,TOT,IDX2015,A,2012,86.71026,,0.035097461361550585,TOT,AGRWTH,0.0,,0.0
1384,JPN,M3,TOT,IDX2015,A,2012,91.82384,,0.0211209855741168,TOT,AGRWTH,0.0,,0.0
1385,JPN,M1,TOT,IDX2015,A,2013,90.87823,,0.04586323919380909,TOT,AGRWTH,0.4,,0.4
1386,JPN,M3,TOT,IDX2015,A,2013,94.50056,,0.02832491151375176,TOT,AGRWTH,0.4,,0.4
1387,JPN,M1,TOT,IDX2015,A,2014,95.14546,,0.044849538800905454,TOT,AGRWTH,2.7,,2.7
1388,JPN,M3,TOT,IDX2015,A,2014,97.11024,,0.0268733760723896,TOT,AGRWTH,2.7,,2.7
1389,JPN,M1,TOT,IDX2015,A,2015,100.0,,0.0485454,TOT,AGRWTH,0.8,,0.8
1390,JPN,M3,TOT,IDX2015,A,2015,100.0,,0.028897599999999954,TOT,AGRWTH,0.8,,0.8
1391,JPN,M1,TOT,IDX2015,A,2016,107.0245,,0.06563450424902711,TOT,AGRWTH,-0.1,,-0.1
1392,JPN,M3,TOT,IDX2015,A,2016,102.8454,,0.027666769733989054,TOT,AGRWTH,-0.1,,-0.1
1393,JPN,M1,TOT,IDX2015,A,2017,115.4715,,0.0731522496893173,TOT,AGRWTH,0.4841998,,0.4841998
1394,JPN,M3,TOT,IDX2015,A,2017,106.3046,,0.03254045450526126,TOT,AGRWTH,0.4841998,,0.4841998
1395,JPN,M1,TOT,IDX2015,A,2018,122.5633,,0.05786234541661323,TOT,AGRWTH,0.9890946,,0.9890946
1396,JPN,M3,TOT,IDX2015,A,2018,108.9952,,0.024685490737206807,TOT,AGRWTH,0.9890946,,0.9890946
1397,JPN,M1,TOT,IDX2015,A,2019,129.0658,,0.05038127838668337,TOT,AGRWTH,0.4687762,,0.4687762
1398,JPN,M3,TOT,IDX2015,A,2019,111.2021,,0.019845848234880496,TOT,AGRWTH,0.4687762,,0.4687762
1399,JPN,M1,TOT,IDX2015,A,2020,143.1212,,0.09820627552032818,TOT,AGRWTH,-0.02499583,,-0.02499583
1400,JPN,M3,TOT,IDX2015,A,2020,117.1722,,0.050951505561899514,TOT,AGRWTH,-0.02499583,,-0.02499583
1401,JPN,M1,TOT,IDX2015,A,2021,157.1909,,0.08950708978700428,TOT,AGRWTH,-0.2333528,,-0.2333528
1402,JPN,M3,TOT,IDX2015,A,2021,123.6553,,0.05242880814651692,TOT,AGRWTH,-0.2333528,,-0.2333528
1403,KOR,M1,TOT,IDX2015,A,1962,0.006269783,,0.3242177600086001,TOT,AGRWTH,6.618312,,6.618312
1404,KOR,M1,TOT,IDX2015,A,1963,0.006558159,,0.04397209643743007,TOT,AGRWTH,20.69164,,20.69164
1405,KOR,M1,TOT,IDX2015,A,1964,0.007230076,,0.09293360125121786,TOT,AGRWTH,29.46282,,29.46282
1406,KOR,M1,TOT,IDX2015,A,1965,0.008948535,,0.1920380263361545,TOT,AGRWTH,13.5482,,13.5482
1407,KOR,M1,TOT,IDX2015,A,1966,0.01175595,,0.2388080078598496,TOT,AGRWTH,11.26139,,11.26139
1408,KOR,M1,TOT,IDX2015,A,1967,0.01617872,,0.2733695867163781,TOT,AGRWTH,10.88244,,10.88244
1409,KOR,M1,TOT,IDX2015,A,1968,0.02291794,,0.29405871557391283,TOT,AGRWTH,10.77182,,10.77182
1410,KOR,M1,TOT,IDX2015,A,1969,0.0321504,,0.28716470090574303,TOT,AGRWTH,12.38956,,12.38956
1411,KOR,M1,TOT,IDX2015,A,1970,0.04491078,,0.2841273297858553,TOT,AGRWTH,15.95034,,15.95034
1412,KOR,M1,TOT,IDX2015,A,1971,0.05445484,,0.1752655962261573,TOT,AGRWTH,13.51171,,13.51171
1413,KOR,M1,TOT,IDX2015,A,1972,0.06834547,,0.2032414145370572,TOT,AGRWTH,11.68898,,11.68898
1414,KOR,M1,TOT,IDX2015,A,1973,0.1001702,,0.31770656342904374,TOT,AGRWTH,3.221026,,3.221026
1415,KOR,M1,TOT,IDX2015,A,1974,0.1223483,,0.1812701933741621,TOT,AGRWTH,24.3042,,24.3042
1416,KOR,M1,TOT,IDX2015,A,1975,0.1603308,,0.23690083252874683,TOT,AGRWTH,25.24926,,25.24926
1417,KOR,M1,TOT,IDX2015,A,1976,0.2005821,,0.20067244285507038,TOT,AGRWTH,15.32731,,15.32731
1418,KOR,M1,TOT,IDX2015,A,1977,0.2802077,,0.28416635231651377,TOT,AGRWTH,10.09667,,10.09667
1419,KOR,M1,TOT,IDX2015,A,1978,0.3922752,,0.28568591641786173,TOT,AGRWTH,14.46028,,14.46028
1420,KOR,M1,TOT,IDX2015,A,1979,0.4913678,,0.20166685729101505,TOT,AGRWTH,18.32349,,18.32349
1421,KOR,M1,TOT,IDX2015,A,1980,0.6287432,,0.21849206480483596,TOT,AGRWTH,28.6976,,28.6976
1422,KOR,M1,TOT,IDX2015,A,1981,0.7807375,,0.19468041435181482,TOT,AGRWTH,21.35165,,21.35165
1423,KOR,M1,TOT,IDX2015,A,1982,1.186938,,0.34222554168793995,TOT,AGRWTH,7.190846,,7.190846
1424,KOR,M3,TOT,IDX2015,A,1982,0.9029292,,0.2530330174281661,TOT,AGRWTH,7.190846,,7.190846
1425,KOR,M1,TOT,IDX2015,A,1983,1.566373,,0.2422379599239772,TOT,AGRWTH,3.420608,,3.420608
1426,KOR,M3,TOT,IDX2015,A,1983,1.144876,,0.21133013531596437,TOT,AGRWTH,3.420608,,3.420608
1427,KOR,M1,TOT,IDX2015,A,1984,1.746469,,0.10312006683199074,TOT,AGRWTH,2.273957,,2.273957
1428,KOR,M3,TOT,IDX2015,A,1984,1.375383,,0.16759477178356866,TOT,AGRWTH,2.273957,,2.273957
1429,KOR,M1,TOT,IDX2015,A,1985,1.962361,,0.11001645466863638,TOT,AGRWTH,2.45911,,2.45911
1430,KOR,M3,TOT,IDX2015,A,1985,1.673653,,0.17821495853680544,TOT,AGRWTH,2.45911,,2.45911
1431,KOR,M1,TOT,IDX2015,A,1986,2.588744,,0.24196405670085575,TOT,AGRWTH,2.74998,,2.74998
1432,KOR,M3,TOT,IDX2015,A,1986,2.112494,,0.2077359746347208,TOT,AGRWTH,2.74998,,2.74998
1433,KOR,M1,TOT,IDX2015,A,1987,3.290523,,0.21327278368818567,TOT,AGRWTH,3.04966,,3.04966
1434,KOR,M3,TOT,IDX2015,A,1987,2.743411,,0.22997538465800427,TOT,AGRWTH,3.04966,,3.04966
1435,KOR,M1,TOT,IDX2015,A,1988,4.036759,,0.1848601811502743,TOT,AGRWTH,7.146101,,7.146101
1436,KOR,M3,TOT,IDX2015,A,1988,3.535478,,0.22403392129720504,TOT,AGRWTH,7.146101,,7.146101
1437,KOR,M1,TOT,IDX2015,A,1989,4.699033,,0.14093835901982388,TOT,AGRWTH,5.70016,,5.70016
1438,KOR,M3,TOT,IDX2015,A,1989,4.473994,,0.20977140335905686,TOT,AGRWTH,5.70016,,5.70016
1439,KOR,M1,TOT,IDX2015,A,1990,5.962793,,0.2119409478075123,TOT,AGRWTH,8.573277,,8.573277
1440,KOR,M3,TOT,IDX2015,A,1990,5.810034,,0.2299539038842113,TOT,AGRWTH,8.573277,,8.573277
1441,KOR,M1,TOT,IDX2015,A,1991,7.217528,,0.17384553270870584,TOT,AGRWTH,9.33279,,9.33279
1442,KOR,M3,TOT,IDX2015,A,1991,7.335277,,0.2079325702355889,TOT,AGRWTH,9.33279,,9.33279
1443,KOR,M1,TOT,IDX2015,A,1992,8.865181,,0.1858566677882832,TOT,AGRWTH,6.213282,,6.213282
1444,KOR,M3,TOT,IDX2015,A,1992,8.995083,,0.18452370033717308,TOT,AGRWTH,6.213282,,6.213282
1445,KOR,M1,TOT,IDX2015,A,1993,10.80737,,0.17970967959827422,TOT,AGRWTH,4.800997,,4.800997
1446,KOR,M3,TOT,IDX2015,A,1993,10.90356,,0.17503246646049558,TOT,AGRWTH,4.800997,,4.800997
1447,KOR,M1,TOT,IDX2015,A,1994,12.33755,,0.1240262450810736,TOT,AGRWTH,6.26586,,6.26586
1448,KOR,M3,TOT,IDX2015,A,1994,13.27518,,0.17865068496246378,TOT,AGRWTH,6.26586,,6.26586
1449,KOR,M1,TOT,IDX2015,A,1995,13.97379,,0.11709350147669309,TOT,AGRWTH,4.480741,,4.480741
1450,KOR,M3,TOT,IDX2015,A,1995,15.96344,,0.16840104639100342,TOT,AGRWTH,4.480741,,4.480741
1451,KOR,M1,TOT,IDX2015,A,1996,15.90651,,0.12150496872035421,TOT,AGRWTH,4.924543,,4.924543
1452,KOR,M3,TOT,IDX2015,A,1996,18.9955,,0.15961990997867914,TOT,AGRWTH,4.924543,,4.924543
1453,KOR,M1,TOT,IDX2015,A,1997,18.6326,,0.14630754698753792,TOT,AGRWTH,4.438932,,4.438932
1454,KOR,M3,TOT,IDX2015,A,1997,22.0782,,0.13962641882037483,TOT,AGRWTH,4.438932,,4.438932
1455,KOR,M1,TOT,IDX2015,A,1998,17.76725,,-0.048704779861824386,TOT,AGRWTH,7.51358,,7.51358
1456,KOR,M3,TOT,IDX2015,A,1998,25.1743,,0.12298653785805365,TOT,AGRWTH,7.51358,,7.51358
1457,KOR,M1,TOT,IDX2015,A,1999,22.73423,,0.21848023882928955,TOT,AGRWTH,0.8129572,,0.8129572
1458,KOR,M3,TOT,IDX2015,A,1999,27.94427,,0.09912479374125718,TOT,AGRWTH,0.8129572,,0.8129572
1459,KOR,M1,TOT,IDX2015,A,2000,28.33863,,0.19776538244791644,TOT,AGRWTH,2.259166,,2.259166
1460,KOR,M3,TOT,IDX2015,A,2000,29.57214,,0.055047419632126775,TOT,AGRWTH,2.259166,,2.259166
1461,KOR,M1,TOT,IDX2015,A,2001,33.51904,,0.15455126399801422,TOT,AGRWTH,4.066576,,4.066576
1462,KOR,M3,TOT,IDX2015,A,2001,32.31195,,0.08479246842112599,TOT,AGRWTH,4.066576,,4.066576
1463,KOR,M1,TOT,IDX2015,A,2002,41.46779,,0.1916849197895524,TOT,AGRWTH,2.762262,,2.762262
1464,KOR,M3,TOT,IDX2015,A,2002,36.60915,,0.11738049094283796,TOT,AGRWTH,2.762262,,2.762262
1465,KOR,M1,TOT,IDX2015,A,2003,44.16972,,0.06117154466906282,TOT,AGRWTH,3.514874,,3.514874
1466,KOR,M3,TOT,IDX2015,A,2003,39.72006,,0.0783208786693675,TOT,AGRWTH,3.514874,,3.514874
1467,KOR,M1,TOT,IDX2015,A,2004,47.6679,,0.07338649279703961,TOT,AGRWTH,3.590663,,3.590663
1468,KOR,M3,TOT,IDX2015,A,2004,42.06508,,0.05574742755748961,TOT,AGRWTH,3.590663,,3.590663
1469,KOR,M1,TOT,IDX2015,A,2005,52.0775,,0.08467380346598814,TOT,AGRWTH,2.753792,,2.753792
1470,KOR,M3,TOT,IDX2015,A,2005,45.07121,,0.06669734404734194,TOT,AGRWTH,2.753792,,2.753792
1471,KOR,M1,TOT,IDX2015,A,2006,52.26459,,0.003579670289195759,TOT,AGRWTH,2.24234,,2.24234
1472,KOR,M3,TOT,IDX2015,A,2006,48.66475,,0.07384277120503029,TOT,AGRWTH,2.24234,,2.24234
1473,KOR,M1,TOT,IDX2015,A,2007,49.17722,,-0.0627804906418053,TOT,AGRWTH,2.534574,,2.534574
1474,KOR,M3,TOT,IDX2015,A,2007,53.6737,,0.09332224161926603,TOT,AGRWTH,2.534574,,2.534574
1475,KOR,M1,TOT,IDX2015,A,2008,48.4843,,-0.014291636674139895,TOT,AGRWTH,4.673897,,4.673897
1476,KOR,M3,TOT,IDX2015,A,2008,59.94475,,0.10461383190354456,TOT,AGRWTH,4.673897,,4.673897
1477,KOR,M1,TOT,IDX2015,A,2009,56.37249,,0.1399297778047413,TOT,AGRWTH,2.756496,,2.756496
1478,KOR,M3,TOT,IDX2015,A,2009,64.80128,,0.0749449702228105,TOT,AGRWTH,2.756496,,2.756496
1479,KOR,M1,TOT,IDX2015,A,2010,62.47721,,0.09771114939351486,TOT,AGRWTH,2.939286,,2.939286
1480,KOR,M3,TOT,IDX2015,A,2010,70.25261,,0.07759612062811615,TOT,AGRWTH,2.939286,,2.939286
1481,KOR,M1,TOT,IDX2015,A,2011,66.45402,,0.05984303131699181,TOT,AGRWTH,4.025965,,4.025965
1482,KOR,M3,TOT,IDX2015,A,2011,73.90016,,0.04935780923884327,TOT,AGRWTH,4.025965,,4.025965
1483,KOR,M1,TOT,IDX2015,A,2012,69.36049,,0.0419038273806889,TOT,AGRWTH,2.187071,,2.187071
1484,KOR,M3,TOT,IDX2015,A,2012,79.5785,,0.07135520272435401,TOT,AGRWTH,2.187071,,2.187071
1485,KOR,M1,TOT,IDX2015,A,2013,76.01276,,0.08751517508376228,TOT,AGRWTH,1.301347,,1.301347
1486,KOR,M3,TOT,IDX2015,A,2013,85.03368,,0.06415316848571058,TOT,AGRWTH,1.301347,,1.301347
1487,KOR,M1,TOT,IDX2015,A,2014,84.24448,,0.09771227740974835,TOT,AGRWTH,1.274774,,1.274774
1488,KOR,M3,TOT,IDX2015,A,2014,91.04727,,0.06604909735349554,TOT,AGRWTH,1.274774,,1.274774
1489,KOR,M1,TOT,IDX2015,A,2015,100.0,,0.15755520000000003,TOT,AGRWTH,0.7063318,,0.7063318
1490,KOR,M3,TOT,IDX2015,A,2015,100.0,,0.08952730000000003,TOT,AGRWTH,0.7063318,,0.7063318
1491,KOR,M1,TOT,IDX2015,A,2016,115.2791,,0.1325400701428099,TOT,AGRWTH,0.9716858,,0.9716858
1492,KOR,M3,TOT,IDX2015,A,2016,108.2333,,0.076069934114547,TOT,AGRWTH,0.9716858,,0.9716858
1493,KOR,M1,TOT,IDX2015,A,2017,126.219,,0.08667395558513373,TOT,AGRWTH,1.944332,,1.944332
1494,KOR,M3,TOT,IDX2015,A,2017,115.5245,,0.06311388493349898,TOT,AGRWTH,1.944332,,1.944332
1495,KOR,M1,TOT,IDX2015,A,2018,132.124,,0.04469286427901064,TOT,AGRWTH,1.475839,,1.475839
1496,KOR,M3,TOT,IDX2015,A,2018,123.5872,,0.06523895678516863,TOT,AGRWTH,1.475839,,1.475839
1497,KOR,M1,TOT,IDX2015,A,2019,138.1156,,0.043381051814566966,TOT,AGRWTH,0.3830003,,0.3830003
1498,KOR,M3,TOT,IDX2015,A,2019,133.3342,,0.07310202483683866,TOT,AGRWTH,0.3830003,,0.3830003
1499,KOR,M1,TOT,IDX2015,A,2020,166.9086,,0.1725075879852806,TOT,AGRWTH,0.537288,,0.537288
1500,KOR,M3,TOT,IDX2015,A,2020,144.4039,,0.07665790189877132,TOT,AGRWTH,0.537288,,0.537288
1501,KOR,M1,TOT,IDX2015,A,2021,201.1422,,0.17019601058355727,TOT,AGRWTH,2.498333,,2.498333
1502,KOR,M3,TOT,IDX2015,A,2021,157.5889,,0.0836670603069125,TOT,AGRWTH,2.498333,,2.498333
1503,MEX,M1,TOT,IDX2015,A,1979,0.01723745,,0.258957676454464,TOT,AGRWTH,18.19125,,18.19125
1504,MEX,M3,TOT,IDX2015,A,1979,0.00618115,,0.23030843775025686,TOT,AGRWTH,18.19125,,18.19125
1505,MEX,M1,TOT,IDX2015,A,1980,0.02290818,,0.24754170780917553,TOT,AGRWTH,26.35165,,26.35165
1506,MEX,M3,TOT,IDX2015,A,1980,0.008579915,,0.27957911004945857,TOT,AGRWTH,26.35165,,26.35165
1507,MEX,M1,TOT,IDX2015,A,1981,0.03070717,,0.25397944519146504,TOT,AGRWTH,27.93376,,27.93376
1508,MEX,M3,TOT,IDX2015,A,1981,0.0127188,,0.325414740384313,TOT,AGRWTH,27.93376,,27.93376
1509,MEX,M1,TOT,IDX2015,A,1982,0.04379421,,0.2988303704987486,TOT,AGRWTH,58.91343,,58.91343
1510,MEX,M3,TOT,IDX2015,A,1982,0.02085722,,0.3901967759845271,TOT,AGRWTH,58.91343,,58.91343
1511,MEX,M1,TOT,IDX2015,A,1984,0.09454593,,0.3480069422343193,TOT,AGRWTH,65.44881,,65.44881
1512,MEX,M3,TOT,IDX2015,A,1984,0.05915841,,0.4142819254270019,TOT,AGRWTH,65.44881,,65.44881
1513,MEX,M1,TOT,IDX2015,A,1985,0.1497318,,0.3685647938514063,TOT,AGRWTH,57.74845,,57.74845
1514,MEX,M3,TOT,IDX2015,A,1985,0.09714103,,0.39100491316594027,TOT,AGRWTH,57.74845,,57.74845
1515,MEX,M1,TOT,IDX2015,A,1986,0.1429047,,-0.04777379610327724,TOT,AGRWTH,86.23331,,86.23331
